id_student,code_module,code_presentation,assignment_id,task_type,assignment_weight,due_at_day_offset,submitted_at_day_offset,relative_due_position,grade_score,is_late,gender,age_band,disability,history_avg_delay,history_late_count,history_assessment_count,history_late_ratio,history_avg_score,history_score_variance
10002,45648,Unknown,1466772.0,Homework,100.0,5.0,4.0,0.047619047619047616,100.0,0,F,0-35,N,-0.009247685185185185,0.0,1.0,0.0,100.0,0.0
10002,45648,Unknown,1474236.0,Quiz,100.0,7.0,7.0,0.06666666666666667,20.0,0,F,0-35,N,-0.5821412037037037,0.0,2.0,0.0,100.0,0.0
10002,45648,Unknown,1474237.0,Quiz,100.0,9.0,9.0,0.08571428571428572,60.0,0,F,0-35,N,-0.39133101851851854,0.0,3.0,0.0,73.33333333333333,46.18802153517006
10002,45648,Unknown,1474268.0,Homework,100.0,12.0,11.0,0.11428571428571428,75.0,0,F,0-35,N,-0.2960300925925926,0.0,4.0,0.0,70.0,38.29708431025352
10002,45648,Unknown,1474238.0,Quiz,100.0,14.0,14.0,0.13333333333333333,100.0,0,F,0-35,N,-0.46785648148148146,0.0,5.0,0.0,71.0,33.24154027718932
10002,45648,Unknown,1474239.0,Quiz,100.0,16.0,,0.1523809523809524,0.0,0,F,0-35,N,-0.39127893518518514,0.0,6.0,0.0,75.83333333333333,32.00260406071148
10002,45648,Unknown,1474269.0,Homework,100.0,19.0,19.0,0.18095238095238095,37.0,0,F,0-35,N,114.83497680059523,0.0,7.0,0.0,65.0,40.92676385936225
10002,45648,Unknown,1474240.0,Quiz,100.0,21.0,21.0,0.2,84.0,0,F,0-35,N,100.47791951533564,0.0,8.0,0.0,61.5,39.162664435841
10002,45648,Unknown,1474241.0,Quiz,100.0,23.0,23.0,0.21904761904761905,100.0,0,F,0-35,N,89.31258226466049,0.0,9.0,0.0,64.0,37.393181196576464
10002,45648,Unknown,1474270.0,Homework,100.0,26.0,26.0,0.24761904761904763,50.0,0,F,0-35,N,80.37989464004629,0.0,10.0,0.0,67.6,37.04711714680224
10002,45648,Unknown,1474242.0,Quiz,100.0,28.0,28.0,0.26666666666666666,65.0,0,F,0-35,N,72.98241789667507,0.0,11.0,0.0,66.0,35.54433850840384
10002,45648,Unknown,1474243.0,Quiz,100.0,37.0,,0.3523809523809524,0.0,0,F,0-35,N,66.8996238126929,0.0,12.0,0.0,65.91666666666667,33.89142646568285
10002,45648,Unknown,1474271.0,Homework,100.0,40.0,38.0,0.38095238095238093,62.0,0,F,0-35,N,122.15292284366097,0.0,13.0,0.0,60.84615384615385,37.24434219637965
10002,45648,Unknown,1474244.0,Quiz,100.0,42.0,42.0,0.4,100.0,0,F,0-35,N,113.28345894345237,0.0,14.0,0.0,60.92857142857143,35.7845353055334
10002,45648,Unknown,1474272.0,Homework,100.0,47.0,47.0,0.44761904761904764,75.0,0,F,0-35,N,105.73047294598766,0.0,15.0,0.0,63.53333333333333,35.928235348234054
10002,45648,Unknown,1474264.0,Homework,100.0,54.0,54.0,0.5142857142857142,100.0,0,F,0-35,N,99.11291517505786,0.0,16.0,0.0,64.25,34.828149534535996
10002,45648,Unknown,1474246.0,Quiz,100.0,56.0,56.0,0.5333333333333333,60.0,0,F,0-35,N,93.27531926606753,0.0,17.0,0.0,66.3529411764706,34.81907016361613
10002,45648,Unknown,1474247.0,Quiz,100.0,58.0,58.0,0.5523809523809524,60.0,0,F,0-35,N,88.09276616383744,0.0,18.0,0.0,66.0,33.81263251577816
10002,45648,Unknown,1474273.0,Homework,100.0,61.0,61.0,0.580952380952381,74.0,0,F,0-35,N,83.45565115618908,0.0,19.0,0.0,65.6842105263158,32.88879010574701
10002,45648,Unknown,1474248.0,Quiz,100.0,63.0,63.0,0.6,68.0,0,F,0-35,N,79.2721625798611,0.0,20.0,0.0,66.1,32.06555784638714
10002,45648,Unknown,1474249.0,Quiz,100.0,65.0,65.0,0.6190476190476191,100.0,0,F,0-35,N,75.49703755401234,0.0,21.0,0.0,66.19047619047619,31.256389822913086
10002,45648,Unknown,1474274.0,Homework,100.0,68.0,68.0,0.6476190476190476,100.0,0,F,0-35,N,72.06484582175925,0.0,22.0,0.0,67.72727272727273,31.343233215452873
10002,45648,Unknown,1474250.0,Quiz,100.0,70.0,70.0,0.6666666666666666,40.0,0,F,0-35,N,68.91683068538647,0.0,23.0,0.0,69.1304347826087,31.353272045899605
10002,45648,Unknown,1474251.0,Quiz,100.0,72.0,,0.6857142857142857,0.0,0,F,0-35,N,66.04486301022376,0.0,24.0,0.0,67.91666666666667,31.23531539037555
10002,45648,Unknown,1474262.0,Homework,100.0,75.0,73.0,0.7142857142857143,62.0,0,F,0-35,N,93.41076893842592,0.0,25.0,0.0,65.2,33.45893004864321
10002,45648,Unknown,1474252.0,Quiz,100.0,77.0,77.0,0.7333333333333333,45.0,0,F,0-35,N,89.74056886885683,0.0,26.0,0.0,65.07692307692308,32.78892871311666
10002,45648,Unknown,1474253.0,Quiz,100.0,79.0,79.0,0.7523809523809524,100.0,0,F,0-35,N,86.41653202460563,0.0,27.0,0.0,64.33333333333333,32.3835190751763
10002,45648,Unknown,1474263.0,Homework,100.0,82.0,82.0,0.780952380952381,62.0,0,F,0-35,N,83.32999954819775,0.0,28.0,0.0,65.60714285714286,32.48514108841751
10002,45648,Unknown,1474256.0,Quiz,100.0,84.0,84.0,0.8,60.0,0,F,0-35,N,80.45235748204021,0.0,29.0,0.0,65.48275862068965,31.906807031969986
10002,45648,Unknown,1474257.0,Quiz,100.0,86.0,86.0,0.819047619047619,20.0,0,F,0-35,N,77.7703684054784,0.0,30.0,0.0,65.3,31.36783988913398
10002,45648,Unknown,1474265.0,Homework,100.0,89.0,89.0,0.8476190476190476,87.0,0,F,0-35,N,75.26131716957885,0.0,31.0,0.0,63.83870967741935,31.895764373130117
10002,45648,Unknown,1474259.0,Quiz,100.0,93.0,93.0,0.8857142857142857,60.0,0,F,0-35,N,72.90374815791377,0.0,32.0,0.0,64.5625,31.643108101489975
10002,45648,Unknown,1474266.0,Homework,100.0,96.0,96.0,0.9142857142857143,81.0,0,F,0-35,N,70.69422590733726,0.0,33.0,0.0,64.42424242424242,31.154885554907658
10002,45740,Unknown,1517717.0,Homework,1.0,27.0,27.0,0.23893805309734514,1.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,45740,Unknown,1517719.0,Homework,1.0,34.0,,0.3008849557522124,1.0,0,F,0-35,N,-0.01119212962962963,0.0,1.0,0.0,1.0,0.0
10002,45740,Unknown,1517723.0,Homework,1.0,41.0,39.0,0.36283185840707965,1.0,0,F,0-35,N,394.34934588541665,0.0,2.0,0.0,1.0,0.0
10002,45740,Unknown,1517724.0,Homework,1.0,48.0,48.0,0.4247787610619469,1.0,0,F,0-35,N,262.2310299729938,0.0,3.0,0.0,1.0,0.0
10002,45740,Unknown,1560039.0,Homework,1.0,69.0,66.0,0.6106194690265486,1.0,0,F,0-35,N,196.62392930844908,0.0,4.0,0.0,1.0,0.0
10002,45740,Unknown,1560043.0,Homework,1.0,80.0,74.0,0.7079646017699115,1.0,0,F,0-35,N,156.6259189097222,0.0,5.0,0.0,1.0,0.0
10002,45740,Unknown,1575154.0,Homework,1.0,83.0,85.0,0.7345132743362832,1.0,1,F,0-35,N,129.51583906057098,0.0,6.0,0.0,1.0,0.0
10002,45740,Unknown,1564384.0,Homework,1.0,97.0,97.0,0.8584070796460177,1.0,0,F,0-35,N,111.25268017361111,1.0,7.0,0.14285714285714285,1.0,0.0
10002,45740,Unknown,1595725.0,Homework,1.0,104.0,,0.9203539823008849,1.0,0,F,0-35,N,97.34467877459491,1.0,8.0,0.125,1.0,0.0
10002,45776,Unknown,1538526.0,Homework,1.0,52.0,52.0,0.4262295081967213,0.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,45776,Unknown,1540537.0,Homework,1.0,58.0,58.0,0.47540983606557374,0.0,0,F,0-35,N,-0.3637037037037037,0.0,1.0,0.0,0.0,0.0
10002,45776,Unknown,1547694.0,Homework,1.0,59.0,59.0,0.48360655737704916,0.0,0,F,0-35,N,-0.6498379629629629,0.0,2.0,0.0,0.0,0.0
10002,45776,Unknown,1547696.0,Homework,1.0,62.0,66.0,0.5081967213114754,0.0,1,F,0-35,N,-0.5316589506172839,0.0,3.0,0.0,0.0,0.0
10002,45776,Unknown,1551058.0,Project,1.0,68.0,76.0,0.5573770491803278,0.0,1,F,0-35,N,0.5328993055555556,1.0,4.0,0.25,0.0,0.0
10002,45776,Unknown,1557659.0,Homework,1.0,72.0,72.0,0.5901639344262295,0.0,0,F,0-35,N,1.902828703703704,2.0,5.0,0.4,0.0,0.0
10002,45776,Unknown,1557670.0,Homework,1.0,75.0,73.0,0.6147540983606558,0.0,0,F,0-35,N,1.5855864197530865,2.0,6.0,0.3333333333333333,0.0,0.0
10002,45776,Unknown,1557671.0,Homework,1.0,75.0,73.0,0.6147540983606558,0.0,0,F,0-35,N,1.0231762566137568,2.0,7.0,0.2857142857142857,0.0,0.0
10002,45776,Unknown,1578393.0,Project,1.0,89.0,,0.7295081967213115,0.0,0,F,0-35,N,0.6013368055555556,2.0,8.0,0.25,0.0,0.0
10002,45776,Unknown,1583348.0,Project,1.0,96.0,94.0,0.7868852459016393,0.0,0,F,0-35,N,82.72458457947532,2.0,9.0,0.2222222222222222,0.0,0.0
10002,45776,Unknown,1590812.0,Project,1.0,100.0,101.0,0.819672131147541,0.0,1,F,0-35,N,74.21311454745371,2.0,10.0,0.2,0.0,0.0
10002,45776,Unknown,1597205.0,Project,1.0,107.0,,0.8770491803278688,0.0,0,F,0-35,N,67.51808814078284,3.0,11.0,0.2727272727272727,0.0,0.0
10002,45776,Unknown,1597200.0,Project,1.0,110.0,108.0,0.9016393442622951,0.0,0,F,0-35,N,122.0340711207562,3.0,12.0,0.25,0.0,0.0
10002,45776,Unknown,1597203.0,Project,1.0,110.0,108.0,0.9016393442622951,0.0,0,F,0-35,N,112.46716429665243,3.0,13.0,0.23076923076923078,0.0,0.0
10002,45776,Unknown,1570918.0,Homework,1.0,122.0,80.0,1.0,0.0,0,F,0-35,N,104.26697580853174,3.0,14.0,0.21428571428571427,0.0,0.0
10002,47313,Unknown,1753642.0,Homework,10.0,0.0,0.0,0.0,7.5,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,47313,Unknown,1755524.0,Exam,20.0,9.0,9.0,1.0,16.0,0,F,0-35,N,-0.22153935185185186,0.0,1.0,0.0,7.5,0.0
10002,47592,Unknown,1652402.0,Homework,2.0,20.0,,0.1834862385321101,0.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,47592,Unknown,1659077.0,Homework,2.0,27.0,,0.24770642201834864,0.0,0,F,0-35,N,613.709883900463,0.0,1.0,0.0,0.0,0.0
10002,47592,Unknown,1666975.0,Homework,2.0,34.0,,0.3119266055045872,0.0,0,F,0-35,N,610.209883900463,0.0,2.0,0.0,0.0,0.0
10002,47592,Unknown,1676709.0,Homework,2.0,41.0,,0.3761467889908257,0.0,0,F,0-35,N,606.709883900463,0.0,3.0,0.0,0.0,0.0
10002,47592,Unknown,1676772.0,Homework,2.0,48.0,,0.44036697247706424,0.0,0,F,0-35,N,603.209883900463,0.0,4.0,0.0,0.0,0.0
10002,47592,Unknown,1714508.0,Homework,20.0,55.0,,0.5045871559633027,14.0,1,F,0-35,N,599.709883900463,0.0,5.0,0.0,0.0,0.0
10002,47592,Unknown,1693860.0,Homework,2.0,62.0,,0.5688073394495413,0.0,0,F,0-35,N,596.209883900463,1.0,6.0,0.16666666666666666,2.3333333333333335,5.715476066494082
10002,47592,Unknown,1705976.0,Homework,20.0,66.0,67.0,0.6055045871559633,16.0,1,F,0-35,N,592.709883900463,1.0,7.0,0.14285714285714285,2.0,5.2915026221291805
10002,47592,Unknown,1705991.0,Homework,2.0,69.0,,0.6330275229357798,0.0,0,F,0-35,N,518.6248173943866,2.0,8.0,0.25,3.75,6.96419413859206
10002,47592,Unknown,1724875.0,Homework,2.0,81.0,81.0,0.7431192660550459,2.0,0,F,0-35,N,523.7453803395061,2.0,9.0,0.2222222222222222,3.3333333333333335,6.6332495807108
10002,47592,Unknown,1724882.0,Homework,1.0,83.0,,0.7614678899082569,0.0,0,F,0-35,N,471.3702682314814,2.0,10.0,0.2,3.2,6.268084945889685
10002,47592,Unknown,1729356.0,Homework,2.0,90.0,,0.8256880733944955,0.0,0,F,0-35,N,478.5829605650252,2.0,11.0,0.18181818181818182,2.909090909090909,6.024193646531384
10002,47592,Unknown,1736367.0,Homework,1.0,97.0,,0.8899082568807339,0.0,0,F,0-35,N,484.0102041763117,2.0,12.0,0.16666666666666666,2.6666666666666665,5.804909103247844
10002,47592,Unknown,1736375.0,Homework,1.0,104.0,,0.9541284403669725,0.0,0,F,0-35,N,488.06407822204415,2.0,13.0,0.15384615384615385,2.4615384615384617,5.606772461576931
10002,48771,Unknown,1645202.0,Homework,100.0,5.0,4.0,0.056179775280898875,90.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,48771,Unknown,1669132.0,Homework,100.0,33.0,33.0,0.3707865168539326,80.0,0,F,0-35,N,-1.053761574074074,0.0,1.0,0.0,90.0,0.0
10002,48771,Unknown,1703988.0,Homework,100.0,61.0,,0.6853932584269663,0.0,0,F,0-35,N,-0.5299594907407407,0.0,2.0,0.0,85.0,7.0710678118654755
10002,48771,Unknown,1723974.0,Homework,100.0,89.0,88.0,1.0,90.0,0,F,0-35,N,187.54998830632715,0.0,3.0,0.0,56.666666666666664,49.32882862316247
10002,49024,Unknown,1625695.0,Quiz,5.0,14.0,13.0,0.1346153846153846,5.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,49024,Unknown,1625754.0,Homework,5.0,14.0,13.0,0.1346153846153846,4.0,0,F,0-35,N,-0.8767361111111112,0.0,1.0,0.0,5.0,0.0
10002,49024,Unknown,1643465.0,Homework,10.0,20.0,20.0,0.19230769230769232,6.0,0,F,0-35,N,-0.8735127314814815,0.0,2.0,0.0,4.5,0.7071067811865476
10002,49024,Unknown,1633482.0,Quiz,10.0,21.0,20.0,0.20192307692307693,8.0,0,F,0-35,N,-0.6264467592592593,0.0,3.0,0.0,5.0,1.0
10002,49024,Unknown,1658081.0,Homework,10.0,27.0,27.0,0.25961538461538464,8.0,0,F,0-35,N,-0.5999103009259259,0.0,4.0,0.0,5.75,1.707825127659933
10002,49024,Unknown,1644181.0,Quiz,10.0,28.0,27.0,0.2692307692307692,6.0,0,F,0-35,N,-0.4812986111111111,0.0,5.0,0.0,6.2,1.7888543819998317
10002,49024,Unknown,1644182.0,Quiz,8.0,35.0,35.0,0.33653846153846156,6.0,0,F,0-35,N,-0.5075501543209876,0.0,6.0,0.0,6.166666666666667,1.6020819787597222
10002,49024,Unknown,1665714.0,Homework,10.0,35.0,35.0,0.33653846153846156,6.0,0,F,0-35,N,-0.49157572751322753,0.0,7.0,0.0,6.142857142857143,1.4638501094227998
10002,49024,Unknown,1671140.0,Project,1.0,35.0,35.0,0.33653846153846156,0.0,0,F,0-35,N,-0.47986979166666666,0.0,8.0,0.0,6.125,1.3562026818605375
10002,49024,Unknown,1673473.0,Quiz,10.0,42.0,41.0,0.40384615384615385,9.0,0,F,0-35,N,-0.5361831275720165,0.0,9.0,0.0,5.444444444444445,2.4037008503093262
10002,49024,Unknown,1676283.0,Homework,10.0,42.0,41.0,0.40384615384615385,9.0,0,F,0-35,N,-0.5435104166666667,0.0,10.0,0.0,5.8,2.5298221281347035
10002,49024,Unknown,1688483.0,Quiz,20.0,49.0,49.0,0.47115384615384615,13.0,0,F,0-35,N,-0.5326799242424243,0.0,11.0,0.0,6.090909090909091,2.586679162731453
10002,49024,Unknown,1685056.0,Homework,10.0,49.0,49.0,0.47115384615384615,0.0,0,F,0-35,N,-0.521983024691358,0.0,12.0,0.0,6.666666666666667,3.1718458443950364
10002,49024,Unknown,1621510.0,Homework,10.0,55.0,61.0,0.5288461538461539,10.0,1,F,0-35,N,-0.5127706552706552,0.0,13.0,0.0,6.153846153846154,3.5554220060388952
10002,49024,Unknown,1700832.0,Quiz,10.0,62.0,,0.5961538461538461,0.0,0,F,0-35,N,-0.06361359126984123,1.0,14.0,0.07142857142857142,6.428571428571429,3.567250303143126
10002,49024,Unknown,1700834.0,Quiz,11.0,63.0,61.0,0.6057692307692307,9.0,0,F,0-35,N,38.05461957484568,1.0,15.0,0.06666666666666667,6.0,3.8172540616821107
10002,49024,Unknown,1700829.0,Homework,10.0,63.0,61.0,0.6057692307692307,9.0,0,F,0-35,N,35.57514393012153,1.0,16.0,0.0625,6.1875,3.7633097135367426
10002,49024,Unknown,1712115.0,Quiz,10.0,70.0,69.0,0.6730769230769231,9.0,0,F,0-35,N,33.386631242510894,1.0,17.0,0.058823529411764705,6.352941176470588,3.7071076405768864
10002,49024,Unknown,1714158.0,Homework,10.0,77.0,76.0,0.7403846153846154,9.0,0,F,0-35,N,31.501891055169754,1.0,18.0,0.05555555555555555,6.5,3.6501410125863227
10002,49024,Unknown,1714197.0,Homework,20.0,77.0,76.0,0.7403846153846154,18.0,0,F,0-35,N,29.809967086379146,1.0,19.0,0.05263157894736842,6.631578947368421,3.5933662075767323
10002,49024,Unknown,1717186.0,Homework,10.0,91.0,90.0,0.875,0.0,0,F,0-35,N,28.29191722743056,1.0,20.0,0.05,7.2,4.323741070196649
10002,49024,Unknown,1736671.0,Homework,10.0,91.0,91.0,0.875,0.0,0,F,0-35,N,26.924392619598766,1.0,21.0,0.047619047619047616,6.857142857142857,4.497618417403975
10002,49532,Unknown,1673141.0,Homework,20.0,55.0,57.0,0.55,17.0,1,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,49532,Unknown,1673150.0,Homework,5.0,100.0,100.0,1.0,0.0,0,F,0-35,N,1.6999537037037038,1.0,1.0,1.0,17.0,0.0
10002,49852,Unknown,1693323.0,Exam,50.0,51.0,51.0,0.4857142857142857,42.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,49852,Unknown,1741689.0,Exam,50.0,105.0,105.0,1.0,47.0,0,F,0-35,N,-0.01244212962962963,0.0,1.0,0.0,42.0,0.0
10002,57764,Unknown,1917519.0,Project,20.0,28.0,28.0,0.6829268292682927,17.5,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,57764,Unknown,1917468.0,Exam,50.0,32.0,32.0,0.7804878048780488,34.75,0,F,0-35,N,-0.9581828703703704,0.0,1.0,0.0,17.5,0.0
10002,57764,Unknown,1917469.0,Exam,57.0,41.0,41.0,1.0,36.67,0,F,0-35,N,-0.479056712962963,0.0,2.0,0.0,26.125,12.197591975467946
10002,59017,Unknown,1961483.0,Homework,50.0,77.0,75.0,0.7549019607843137,38.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,59017,Unknown,1961484.0,Homework,50.0,81.0,,0.7941176470588235,0.0,0,F,0-35,N,-2.9375925925925928,0.0,1.0,0.0,38.0,0.0
10002,59017,Unknown,1964368.0,Homework,50.0,84.0,83.0,0.8235294117647058,40.0,0,F,0-35,N,92.88614565393519,0.0,2.0,0.0,19.0,26.870057685088806
10002,59017,Unknown,1964369.0,Homework,50.0,88.0,,0.8627450980392157,0.0,0,F,0-35,N,61.584181979166665,0.0,3.0,0.0,26.0,22.538855339169288
10002,59017,Unknown,1965025.0,Homework,50.0,91.0,,0.8921568627450981,38.0,0,F,0-35,N,91.61560745949075,0.0,4.0,0.0,19.5,22.531459488161584
10002,59017,Unknown,1965027.0,Homework,50.0,95.0,94.0,0.9313725490196079,0.0,0,F,0-35,N,109.03446274768518,0.0,5.0,0.0,23.2,21.194338866782328
10002,59017,Unknown,1966733.0,Homework,50.0,98.0,97.0,0.9607843137254902,44.0,0,F,0-35,N,90.53507505208334,0.0,6.0,0.0,19.333333333333332,21.19119313928941
10002,59017,Unknown,1966734.0,Homework,50.0,102.0,,1.0,0.0,0,F,0-35,N,77.33428390707672,0.0,7.0,0.0,22.857142857142858,21.474237056129773
10002,59133,Unknown,1944294.0,Homework,5.0,17.0,15.0,0.1574074074074074,2.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,59133,Unknown,1951059.0,Homework,10.0,42.0,41.0,0.3888888888888889,4.0,0,F,0-35,N,-2.208449074074074,0.0,1.0,0.0,2.0,0.0
10002,59133,Unknown,1958842.0,Homework,10.0,63.0,63.0,0.5833333333333334,6.0,0,F,0-35,N,-1.5766782407407407,0.0,2.0,0.0,3.0,1.4142135623730951
10002,59133,Unknown,1960833.0,Homework,12.0,80.0,79.0,0.7407407407407407,11.0,0,F,0-35,N,-1.0847145061728394,0.0,3.0,0.0,4.0,2.0
10002,59133,Unknown,1964536.0,Homework,26.0,108.0,108.0,1.0,13.0,0,F,0-35,N,-1.1180671296296296,0.0,4.0,0.0,5.75,3.8622100754188224
10002,60831,Unknown,1945388.0,Homework,20.0,6.0,2.0,0.061224489795918366,15.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,60831,Unknown,1947582.0,Homework,20.0,13.0,11.0,0.1326530612244898,12.0,0,F,0-35,N,-4.830925925925926,0.0,1.0,0.0,15.0,0.0
10002,60831,Unknown,1949818.0,Homework,20.0,20.0,19.0,0.20408163265306123,16.0,0,F,0-35,N,-3.8585243055555556,0.0,2.0,0.0,13.5,2.1213203435596424
10002,60831,Unknown,1951968.0,Homework,20.0,55.0,38.0,0.5612244897959183,0.0,0,F,0-35,N,-2.878287037037037,0.0,3.0,0.0,14.333333333333334,2.0816659994661326
10002,60831,Unknown,1961497.0,Homework,20.0,69.0,68.0,0.7040816326530612,0.0,0,F,0-35,N,-6.543990162037037,0.0,4.0,0.0,10.75,7.365459931328117
10002,60831,Unknown,1965329.0,Homework,20.0,83.0,73.0,0.8469387755102041,0.0,0,F,0-35,N,-5.553842592592593,0.0,5.0,0.0,8.6,7.987490219086343
10002,60831,Unknown,1968069.0,Homework,20.0,90.0,90.0,0.9183673469387755,0.0,0,F,0-35,N,-6.380603780864198,0.0,6.0,0.0,7.166666666666667,7.9603182515943836
10002,60831,Unknown,1969655.0,Homework,20.0,98.0,97.0,1.0,0.0,0,F,0-35,N,-5.590190145502646,0.0,7.0,0.0,6.142857142857143,7.755182598937123
10002,61153,Unknown,1940112.0,Quiz,14.0,12.0,1.0,0.125,13.5,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,61153,Unknown,1940395.0,Quiz,14.0,12.0,12.0,0.125,10.75,0,F,0-35,N,-11.027696759259259,0.0,1.0,0.0,13.5,0.0
10002,61153,Unknown,1943149.0,Quiz,14.0,19.0,19.0,0.19791666666666666,14.0,0,F,0-35,N,-5.513848379629629,0.0,2.0,0.0,12.125,1.9445436482630056
10002,61153,Unknown,1944963.0,Quiz,14.0,26.0,26.0,0.2708333333333333,13.0,0,F,0-35,N,-3.7395216049382713,0.0,3.0,0.0,12.75,1.75
10002,61153,Unknown,1949418.0,Quiz,14.0,33.0,33.0,0.34375,11.53333333333333,0,F,0-35,N,-2.883822337962963,0.0,4.0,0.0,12.8125,1.4343262065048754
10002,61153,Unknown,1951584.0,Quiz,14.0,40.0,40.0,0.4166666666666667,14.0,0,F,0-35,N,-2.3070578703703704,0.0,5.0,0.0,12.556666666666667,1.3675606831955298
10002,61153,Unknown,1953333.0,Quiz,14.0,47.0,47.0,0.4895833333333333,14.0,0,F,0-35,N,-1.9410706018518518,0.0,6.0,0.0,12.797222222222222,1.3577111731254299
10002,61153,Unknown,1955186.0,Quiz,14.0,54.0,54.0,0.5625,14.0,0,F,0-35,N,-1.7131597222222221,0.0,7.0,0.0,12.969047619047618,1.320158119437767
10002,61153,Unknown,1956415.0,Quiz,14.0,61.0,61.0,0.6354166666666666,14.0,0,F,0-35,N,-1.5015089699074073,0.0,8.0,0.0,13.097916666666666,1.2754220434385197
10002,61153,Unknown,1958134.0,Quiz,14.0,68.0,68.0,0.7083333333333334,13.33333333333333,0,F,0-35,N,-1.3451041666666665,0.0,9.0,0.0,13.198148148148148,1.2303580227712303
10002,61153,Unknown,1960903.0,Quiz,14.0,75.0,75.0,0.78125,14.0,0,F,0-35,N,-1.2420081018518518,0.0,10.0,0.0,13.211666666666668,1.1607801229462713
10002,61153,Unknown,1962811.0,Quiz,14.0,82.0,82.0,0.8541666666666666,14.0,0,F,0-35,N,-1.1329071969696969,0.0,11.0,0.0,13.283333333333333,1.1265729744080792
10002,61153,Unknown,1964691.0,Quiz,14.0,89.0,87.0,0.9270833333333334,14.0,0,F,0-35,N,-1.067060185185185,0.0,12.0,0.0,13.343055555555557,1.0938870164298524
10002,61153,Unknown,1966258.0,Quiz,14.0,96.0,94.0,1.0,14.0,0,F,0-35,N,-1.1608787393162392,0.0,13.0,0.0,13.393589743589745,1.0630480822010002
10002,61329,Unknown,1946418.0,Homework,10.0,3.0,2.0,0.034482758620689655,0.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,61329,Unknown,1949658.0,Homework,8.0,12.0,12.0,0.13793103448275862,0.0,0,F,0-35,N,-1.2085416666666666,0.0,1.0,0.0,0.0,0.0
10002,61329,Unknown,1954937.0,Homework,8.0,41.0,41.0,0.47126436781609193,0.0,0,F,0-35,N,-0.68984375,0.0,2.0,0.0,0.0,0.0
10002,61329,Unknown,1962323.0,Homework,9.0,62.0,62.0,0.7126436781609196,0.0,0,F,0-35,N,-0.5273572530864198,0.0,3.0,0.0,0.0,0.0
10002,61329,Unknown,1968173.0,Homework,11.0,87.0,87.0,1.0,0.0,0,F,0-35,N,-0.39764756944444446,0.0,4.0,0.0,0.0,0.0
10002,61329,Unknown,1968174.0,Homework,8.0,87.0,85.0,1.0,0.0,0,F,0-35,N,-0.34295833333333337,0.0,5.0,0.0,0.0,0.0
10002,63381,Unknown,1946940.0,Homework,1.0,6.0,4.0,0.07317073170731707,0.0,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,63381,Unknown,1950567.0,Homework,1.0,27.0,26.0,0.32926829268292684,1.0,0,F,0-35,N,-2.2357175925925925,0.0,1.0,0.0,0.0,0.0
10002,63381,Unknown,1950568.0,Homework,1.0,48.0,48.0,0.5853658536585366,0.0,0,F,0-35,N,-1.7647916666666665,0.0,2.0,0.0,0.5,0.7071067811865476
10002,63381,Unknown,1950569.0,Homework,1.0,69.0,67.0,0.8414634146341463,0.0,0,F,0-35,N,-1.2883333333333333,0.0,3.0,0.0,0.3333333333333333,0.5773502691896258
10002,63381,Unknown,1950561.0,Exam,100.0,82.0,82.0,1.0,53.0,0,F,0-35,N,-1.4783506944444444,0.0,4.0,0.0,0.25,0.5
10002,63381,Unknown,1968525.0,Exam,100.0,82.0,,1.0,0.0,0,F,0-35,N,-1.1888726851851852,0.0,5.0,0.0,10.8,23.594490882407275
10002,64673,Unknown,1987265.0,Homework,40.0,3.0,2.0,0.0375,28.5,0,F,0-35,N,0.0,0.0,0.0,0.0,0.0,0.0
10002,64673,Unknown,1992013.0,Homework,40.0,33.0,32.0,0.4125,0.0,0,F,0-35,N,-0.7422916666666667,0.0,1.0,0.0,28.5,0.0
10002,64673,Unknown,1997885.0,Homework,30.0,52.0,51.0,0.65,0.0,0,F,0-35,N,-0.47515625,0.0,2.0,0.0,14.25,20.152543263816604
10002,64673,Unknown,2001208.0,Homework,40.0,66.0,65.0,0.825,0.0,0,F,0-35,N,-0.3479012345679013,0.0,3.0,0.0,9.5,16.454482671904334
10002,64673,Unknown,2004839.0,Homework,40.0,80.0,,1.0,0.0,0,F,0-35,N,-0.26284722222222223,0.0,4.0,0.0,7.125,14.25
